Total cases,Johor,Kedah,Kelantan,Malacca,Negeri Sembilan,Pahang,Penang,Perak,Perlis,Sabah,Sarawak,Selangor,Terengganu,Kuala Lumpur,Putrajaya,Labuan,Date
21305,,,,,,,,,,,,,,,,2.0,2022-05-04
21306,,,,,,,,,,,,,,,,1.0,2022-05-05
21307,,,467.0,,,,,,,,,,,,,,2021-05-21
21308,,,,,,,,,,,,,,,,2.0,2022-05-06
21310,,,,,,,,,,,,,,,,2.0,2022-05-07
21311,,,,,,,,,,,,,,,51.0,,2022-06-19
21316,,,,,,,,,,,,,,,,6.0,2022-05-08
21322,,,,,,,,,,,,,,,,6.0,2022-05-09
21330,,,,,,,,,,,,,,,19.0,,2022-06-20
21337,,,,,,,,,,,,,,,,15.0,2022-05-10
21351,,,,,,,,,,,,,,,,14.0,2022-05-11
21360,,,,,,,,,,,,,,390.0,,,2021-01-24
21361,,,,,,,,,,,,,,,,10.0,2022-05-12
21364,,,,,,,,,,,,,,,,3.0,2022-05-13
21367,,,,,,,,,,,,,,,,3.0,2022-05-14
21367,,,,,,,,,,,,,,,37.0,,2022-06-21
21369,,,,,,,,,,,,,,,,2.0,2022-05-15
21373,,,,,,,,,,,,,,,,4.0,2022-05-16
21379,,,,,,,,,,,,,,,,6.0,2022-05-17
21384,,,,,,,,,,,,,,,,5.0,2022-05-18
21387,,,,,,424.0,,,,,,,,,,,2021-07-25
21391,,,,,,,,,,,,,,,,7.0,2022-05-19
21397,,,,,,,,,,,,,,,,6.0,2022-05-20
21398,,,,,,,,,,,,,,,,1.0,2022-05-21
21399,,,,,,,,,,,,,,,,1.0,2022-05-22
21399,,161.0,,,,,,,,,,,,,,,2021-06-11
21400,,,,,,,,,,,,,,,,1.0,2022-05-23
21401,,,,,,,,,,,,,,,,1.0,2022-05-24
21407,,,,,,,,,,,,,,,,6.0,2022-05-25
21410,,,,,,,,,,,,,,,,3.0,2022-05-26
21414,,,,,,,,,,,,,,,,4.0,2022-05-27
21414,,,,,,,,,,,,,,,,0.0,2022-05-28
21415,,,,,,,,,,,,,,,,0.0,2022-05-30
21415,,,,,,,,,,,,,,,,1.0,2022-05-29
21416,,,,,,,,,,,,,,,,1.0,2022-05-31
21417,,,,,,,,,,,,,,,,1.0,2022-06-01
21418,,,,,,,,,,,,,,,,1.0,2022-06-02
21418,,,,,,,,,,,,,,,,0.0,2022-06-03
21420,,,,,,,,,,,,,,,,2.0,2022-06-04
21421,,,,,,,,,,,,,,,,1.0,2022-06-05
21422,,,,,,,,,,,,,,,,0.0,2022-06-07
21422,,,,,,,,,,,,,,,,1.0,2022-06-06
21424,,,,,,,,,,,,,,,,2.0,2022-06-08
21425,,,,,,,,,,,,,,,,1.0,2022-06-09
21426,,,,,,,,,,,,,,,,1.0,2022-06-10
21426,,,,,,,,,,,,,,,,0.0,2022-06-11
21430,,,,,,,,,,,,,,,,4.0,2022-06-12
21431,,,,,,,,,,,,,,,64.0,,2022-06-22
21431,,,,,,,,,,,,,,,,1.0,2022-06-13
21433,,,,,,,,,,,,,,,,2.0,2022-06-14
21436,,,,,,,,,,,,,,,,0.0,2022-06-17
21436,,,,,,,,,,,,,,,,0.0,2022-06-16
21436,,,,,,,,,,,,,,,,0.0,2022-06-18
21436,,,,,,,,,,,,,,,,3.0,2022-06-15
21438,,,,,,,,,,,,,,,,2.0,2022-06-19
21439,,,,,,,,,,,,,,,,1.0,2022-06-20
21446,,,,,,,,,,,,,,,,7.0,2022-06-21
21447,,,,,,,,,,,,,,,,1.0,2022-06-22
21448,,,,,,,,,,259.0,,,,,,,2020-11-11
21448,,,,,,,,,,,489.0,,,,,,2021-04-14
21450,,,,,,,,,,,,,,,,3.0,2022-06-23
21454,,,,,,,,,,,,,,,,4.0,2022-06-24
21458,,,,,,,,,,,,,,,,4.0,2022-06-25
21460,,,,,,,,,,,,,,,,2.0,2022-06-26
21461,,,,,,,,,,,,,,,,1.0,2022-06-27
21475,,,,,,,,,,,,,,,,14.0,2022-06-28
21479,,,,,,,,,,,,,,,48.0,,2022-06-23
21481,,,,,,,,,,,,,,,,6.0,2022-06-29
21498,,,,,,,,,,,,,,,,17.0,2022-06-30
21502,,,,,,,,,,,,,,,,4.0,2022-07-01
21504,,,,,,,,,,,,,,,,2.0,2022-07-02
21504,,,,,291.0,,,,,,,,,,,,2021-05-20
21509,,,,,,,,,,,,,,,,5.0,2022-07-03
21515,,,,,,,,,,,,,,,,6.0,2022-07-04
21530,,,,,,,,,,,,,,,51.0,,2022-06-24
21531,,,,,,,,,,,,,,,,16.0,2022-07-05
21538,,,,,,,,,,,,,,,,7.0,2022-07-06
21550,,,,,,,,,,,,,,,,12.0,2022-07-07
21558,1020.0,,,,,,,,,,,,,,,,2021-01-31
21567,,,,,,,,,,,,,,,,17.0,2022-07-08
21570,,171.0,,,,,,,,,,,,,,,2021-06-12
21575,,,,,,,,,,,,,,,45.0,,2022-06-25
21575,,,,,,,,,,,,,378.0,,,,2021-08-10
21576,,,,,,,,,,,,,,,,9.0,2022-07-09
21579,,,,,,,,,,,,532.0,,,,,2020-12-14
21581,,,,,,,,,,,,,,,,5.0,2022-07-10
21587,,,,,,,,,,,,,,,,6.0,2022-07-11
21591,,,,,,,,,,,,,,,,4.0,2022-07-12
21597,,,,835.0,,,,,,,,,,,,,2021-07-10
21606,,,,,,,,,,,,,,,,15.0,2022-07-13
21615,,,,,,,,,,,,,,,,9.0,2022-07-14
21621,,,,,,,363.0,,,,,,,,,,2021-05-08
21624,,,,,,,,,,,,,,,49.0,,2022-06-26
21627,,,,,,,,,,,,,,,,12.0,2022-07-15
21628,,,,,,,,,,,,,,,4.0,,2022-06-27
21629,,,,,,,,384.0,,,,,,,,,2021-06-03
21635,,,,,,,,,,,,,,,,8.0,2022-07-16
21642,,,,,,,,,,,,,,,,7.0,2022-07-17
21648,,,,,,,,,,,,,,,,6.0,2022-07-18
21665,,,,,,,,,,,,,,305.0,,,2021-01-25
21671,,,,,,,,,,,,,,,,23.0,2022-07-19
21686,,,,,,,,,,,,,,,,15.0,2022-07-20
21699,,,,,,,,,,,,,,,71.0,,2022-06-28
21703,,,,,,,,,,,,,,,,17.0,2022-07-21
21732,,,,,,,,,,,,,,,,29.0,2022-07-22
21750,,,,,,,,,,,,,,,,18.0,2022-07-23
21755,,,,,,,,,,,,,,,,5.0,2022-07-24
21756,,,,,,,,,,,,,,,57.0,,2022-06-29
21762,,,,,,,,,,,,,,,,7.0,2022-07-25
21767,,,,,,,,,,319.0,,,,,,,2020-11-12
21773,,,,,,386.0,,,,,,,,,,,2021-07-26
21789,,,,,,,,,,,,,,,,27.0,2022-07-26
21800,,,,,,,,,,,,,,,,11.0,2022-07-27
21824,,,,,,,,,,,,,,,,24.0,2022-07-28
21828,,,,,,,,,,,,,,,72.0,,2022-06-30
21854,,,,,,,,,,,,,,,,30.0,2022-07-29
21871,,301.0,,,,,,,,,,,,,,,2021-06-13
21873,,,,,,,,,,,,,,,,19.0,2022-07-30
21874,,,,,370.0,,,,,,,,,,,,2021-05-21
21875,,,,278.0,,,,,,,,,,,,,2021-07-11
21884,,,,,,,,,,,,,,,,11.0,2022-07-31
21887,,,,,,,,,,,,,,,,3.0,2022-08-01
21897,,,,,,,,,,,,,,,,10.0,2022-08-02
21901,,,,,,,280.0,,,,,,,,,,2021-05-09
21908,,,,,,,,,,,,,,,,11.0,2022-08-03
21920,,,613.0,,,,,,,,,,,,,,2021-05-22
21922,,,,,,,,,,,,,,,,14.0,2022-08-04
21925,,,,,,,,,,,,,,,97.0,,2022-07-01
21929,,,,,,,,,,,,,,,,7.0,2022-08-05
21939,,,,,,,,,,,,,,,,10.0,2022-08-06
21945,,,,,,,,,,,,,,,,6.0,2022-08-07
21949,,,,,,,,,,,,,,,,4.0,2022-08-08
21959,,,,,,,,,,,,,,,,10.0,2022-08-09
21960,,,,,,,,,,,512.0,,,,,,2021-04-15
21986,,,,,,,,,,,,,,,,27.0,2022-08-10
21990,,,,,,,,,,,,,,,65.0,,2022-07-02
22000,,,,,,,,371.0,,,,,,,,,2021-06-04
22005,,,,,,,,,,,,,,,,19.0,2022-08-11
22024,,,,,,,,,,,,,,,,19.0,2022-08-12
22033,,,,,,,,,,,,,,,,9.0,2022-08-13
22035,,,,,,,,,,,,,,,,2.0,2022-08-14
22040,,,,,,,,,,,,,,,,5.0,2022-08-15
22049,,,,,,,,,,,,,,,59.0,,2022-07-03
22052,,,,,,,,,,,,,,,,12.0,2022-08-16
22060,,,,,,,,,,,,,,,,8.0,2022-08-17
22070,,,,,,,,,,,,,,,,10.0,2022-08-18
22070,,199.0,,,,,,,,,,,,,,,2021-06-14
22075,,,,,,,,,,,,,,,,5.0,2022-08-19
22080,,,,,,,,,,,,,,,,5.0,2022-08-20
22082,,,,,,,,,,,,,,,,2.0,2022-08-21
22082,,,,,,,,,,,,503.0,,,,,2020-12-15
22084,,,,,,,,,,,,,,,,2.0,2022-08-22
22087,,,,,,,,,,,,,,,38.0,,2022-07-04
22087,,,,,,,,,,,,,,,,3.0,2022-08-23
22098,,,,,,,,,,,,,,,,11.0,2022-08-24
22107,,,,,,,,,,,,,,,,9.0,2022-08-25
22115,,,,,,,,,,,,,,,,8.0,2022-08-26
22125,,,,,,,,,,,,,,,,10.0,2022-08-27
22129,,,,,,,,,,,,,,,,4.0,2022-08-28
22129,,,,,,,,,,,,,,,,0.0,2022-08-29
22136,,,,,,,,,,,,,,,,7.0,2022-08-30
22141,,,,,,,,,,,,,,,,5.0,2022-08-31
22146,,,,,,,245.0,,,,,,,,,,2021-05-10
22148,,,,,,,,,,,,,,,61.0,,2022-07-05
22152,,,,,,,,,,,,,,,,11.0,2022-09-01
22158,,,,,,,,,,,,,,,,6.0,2022-09-02
22163,,,,,,,,,,,,,,,,5.0,2022-09-03
22165,,,,,,,,,,,,,,,,2.0,2022-09-04
22165,,,,,,,,,,,,,,,,0.0,2022-09-05
22169,,,,,,,,,,,,,,,,4.0,2022-09-06
22172,,,,,,,,,,,,,,,,3.0,2022-09-07
22176,,,,,,403.0,,,,,,,,,,,2021-07-27
22184,,,,,,,,,,,,,,,,12.0,2022-09-08
22188,,,,,,,,,,,,,613.0,,,,2021-08-11
22191,,,,,,,,,,,,,,,,7.0,2022-09-09
22195,,,,,,,,,,,,,,,,4.0,2022-09-10
22197,,,,,,,,,,,,,,,,2.0,2022-09-11
22204,,,,,,,,,,,,,,,,7.0,2022-09-12
22212,,,,,,,,,,,,,,,,8.0,2022-09-13
22216,,,,,,,,,,,,,,,,4.0,2022-09-14
22220,,,,,,,,,,,,,,,,4.0,2022-09-15
22222,,,,,,,,,,,,,,,,2.0,2022-09-16
22224,,,,,,,,,,,,,,,,2.0,2022-09-17
22227,,,,,,,,,,,,,,,,3.0,2022-09-18
22229,,,,,,,,,,,,,,,,2.0,2022-09-19
22231,,,,,,,,,,,,,,,,2.0,2022-09-20
22234,,,,,,,,,,,,,,,,3.0,2022-09-21
22242,,,,,,,,,,,,,,,,8.0,2022-09-22
22247,,,,,,,,,,,,,,,,5.0,2022-09-23
22251,,,,,,,,,,,,,,,,0.0,2022-09-26
22251,,,,,,,,,,,,,,,,4.0,2022-09-24
22251,,,,,,,,,,,,,,,,0.0,2022-09-25
22252,,,,,,,,252.0,,,,,,,,,2021-06-05
22259,,,,,,,,,,,,,,,,8.0,2022-09-27
22259,,,,,,,,,,,,,,,,0.0,2022-09-28
22262,,,,,,,,,,,,,,,,3.0,2022-09-29
22264,,,,,,,,,,,,,,,,2.0,2022-09-30
22264,,,,,,,,,,,,,,,,0.0,2022-10-01
22267,,,,,,,,,,,,,,,,3.0,2022-10-02
22267,,,,,,,,,,,,,,,,0.0,2022-10-03
22270,,,,,396.0,,,,,,,,,,,,2021-05-22
22270,,,,,,,,,,,,,,,,3.0,2022-10-04
22271,,,,,,,,,,,,,,,123.0,,2022-07-06
22274,,,,,,,,,,,,,,,,4.0,2022-10-05
22275,,,,,,,,,,,,,,,,1.0,2022-10-06
22275,,,,,,,,,,,,,,610.0,,,2021-01-26
22279,,,,,,,,,,,,,,,,4.0,2022-10-07
22280,,,,,,,,,,,,,,,,0.0,2022-10-10
22280,,,,,,,,,,,,,,,,1.0,2022-10-08
22280,,,,,,,,,,,,,,,,0.0,2022-10-09
22281,,,,,,,,,,,,,,,,1.0,2022-10-11
22282,,,,,,,,,,,,,,,,1.0,2022-10-12
22284,,,,,,,,,,,,,,,,2.0,2022-10-13
22286,,,,411.0,,,,,,,,,,,,,2021-07-12
22287,,,,,,,,,,,,,,,,3.0,2022-10-14
22292,,,,,,,,,,,,,,,,5.0,2022-10-15
22295,,,,,,,,,,,,,,,,3.0,2022-10-16
22295,,,,,,,,,,,,,,,,0.0,2022-10-17
22295,,,,,,,,,,,,,,,,0.0,2022-10-18
22297,,,,,,,,,,,,,,,,0.0,2022-10-21
22297,,,,,,,,,,,,,,,,2.0,2022-10-19
22297,,,,,,,,,,,,,,,,0.0,2022-10-20
22302,,,,,,,,,,,,,,,,0.0,2022-10-23
22302,,,,,,,,,,,,,,,,5.0,2022-10-22
22303,,,,,,,,,,,,,,,,1.0,2022-10-24
22306,,,,,,,,,,,,,,,,3.0,2022-10-25
22310,,,,,,,,,,,,,,,,4.0,2022-10-26
22316,,,,,,,,,,,,,,,,6.0,2022-10-27
22320,,,,,,,,,,,,,,,,4.0,2022-10-28
22322,,252.0,,,,,,,,,,,,,,,2021-06-15
22323,,,,,,,,,,556.0,,,,,,,2020-11-13
22326,,,,,,,,,,,,,,,,6.0,2022-10-29
22329,,,,,,,,,,,,,,,,3.0,2022-10-30
22330,,,,,,,,,,,,,,,,1.0,2022-10-31
22333,,,,,,,187.0,,,,,,,,,,2021-05-11
22336,,,,,,,,,,,,,,,,6.0,2022-11-01
22343,,,,,,,,,,,,,,,,7.0,2022-11-02
22357,,,,,,,,,,,,,,,,14.0,2022-11-03
22361,,,,,,,,,,,,,,,90.0,,2022-07-07
22362,,,,,,,,,,,,,,,,5.0,2022-11-04
22364,,,,,,,,,,,,,,,,2.0,2022-11-05
22368,,,,,,,,,,,,,,,,4.0,2022-11-06
22368,,,,,,,,,,,,,,,,0.0,2022-11-07
22371,,,,,,,,,,,,,,,,3.0,2022-11-08
22395,,,,,,,,,,,,,,,,24.0,2022-11-09
22406,,,,,,,,,,,,,,,,11.0,2022-11-10
22416,,,,,,,,,,,,,,,,10.0,2022-11-11
22426,,,,,,,,174.0,,,,,,,,,2021-06-06
22433,,,,,,,,,,,,,,,,17.0,2022-11-12
22435,,,,,,,,,,,,,,,74.0,,2022-07-08
22442,,,,,,,,,,,,,,,,9.0,2022-11-13
22451,,,,,,,,,,,,,,,,9.0,2022-11-14
22464,,,,,,,,,,,,,,,,13.0,2022-11-15
22484,,,,,,,,,,,,,,,,20.0,2022-11-16
22500,,,,,,,,,,,,,,,,16.0,2022-11-17
22515,,,,,,,,,,,,,,,80.0,,2022-07-09
22516,,,,,,,,,,,,,,,,16.0,2022-11-18
22522,,,,,,,,,,,,,,,,6.0,2022-11-19
22524,,,,,,,,,,,,,,,,2.0,2022-11-20
22535,,,,,,,,,,,,,,,,11.0,2022-11-21
22546,,,626.0,,,,,,,,,,,,,,2021-05-23
22550,,228.0,,,,,,,,,,,,,,,2021-06-16
22551,,,,,,,,,,,,,,,,16.0,2022-11-22
22563,,,,,,,,,,,,481.0,,,,,2020-12-16
22586,,,,,,,,,,,,,,,,35.0,2022-11-23
22592,,,,,,,259.0,,,,,,,,,,2021-05-12
22599,,,,,,,,,,,,,,,84.0,,2022-07-10
22603,,,,,,,,177.0,,,,,,,,,2021-06-07
22605,,,,,,429.0,,,,,,,,,,,2021-07-28
22609,,,,323.0,,,,,,,,,,,,,2021-07-13
22610,,,,,,,,,,,,,,,,24.0,2022-11-24
22626,1068.0,,,,,,,,,,,,,,,,2021-02-01
22636,,,,,,,,,,,,,,,37.0,,2022-07-11
22637,,,,,,,,,,,,,,,,27.0,2022-11-25
22655,,,,,,,,,,,,,,,,18.0,2022-11-26
22665,,,,,,,,,,,,,,,,10.0,2022-11-27
22668,,,,,,,,,,,,,,,,3.0,2022-11-28
22677,,,,,,,,,,,,,,,,9.0,2022-11-29
22701,,,,,,,,,,,,,,,,24.0,2022-11-30
22704,,,,,434.0,,,,,,,,,,,,2021-05-23
22714,,,,,,,,,,391.0,,,,,,,2020-11-14
22717,,,,,,,,,,,,,,,,16.0,2022-12-01
22722,,,,,,,,,,,,,,,86.0,,2022-07-12
22739,,,,,,,,,,,,,,,,22.0,2022-12-02
22747,,197.0,,,,,,,,,,,,,,,2021-06-17
22762,,,,,,,,,,,,,,,,23.0,2022-12-03
22772,,,,,,,,,,,,,,,,10.0,2022-12-04
22779,,,,,,,,,,,,,,,,7.0,2022-12-05
22782,,,,,,,,,,,,,594.0,,,,2021-08-12
22799,,,,,,,,,,,,,,,,20.0,2022-12-06
22810,,,,,,,,,,,,,,,,11.0,2022-12-07
22828,,,,,,,,225.0,,,,,,,,,2021-06-08
22829,,,,,,,,,,,,,,,,19.0,2022-12-08
22833,,,,,,,,,,,,,,,111.0,,2022-07-13
22847,,,,,,,,,,,,,,,,18.0,2022-12-09
22906,,159.0,,,,,,,,,,,,,,,2021-06-18
22920,,,,,,,,,,,960.0,,,,,,2021-04-16
22928,,,,,,,,,,,,,,,95.0,,2022-07-14
22931,,,,,,,,,,,,368.0,,,,,2020-12-17
22973,,,,,,,,,,,,,,698.0,,,2021-01-27
22987,,,,,,,395.0,,,,,,,,,,2021-05-13
22997,,,451.0,,,,,,,,,,,,,,2021-05-24
23003,,,,,,,,175.0,,,,,,,,,2021-06-09
23030,,,,,,,,,,,,,,,102.0,,2022-07-15
23033,,,,,329.0,,,,,,,,,,,,2021-05-24
23095,,,,,,,,,,381.0,,,,,,,2020-11-15
23110,,204.0,,,,,,,,,,,,,,,2021-06-19
23135,,,,526.0,,,,,,,,,,,,,2021-07-14
23146,,,,,,,,,,,,,,,116.0,,2022-07-16
23146,,,,,,,,143.0,,,,,,,,,2021-06-10
23158,,,,,,,,,,,,,,,12.0,,2022-07-17
23222,,,,,,,,,,,,,440.0,,,,2021-08-13
23243,,,,,,638.0,,,,,,,,,,,2021-07-29
23253,,,,,,,266.0,,,,,,,,,,2021-05-14
23280,,170.0,,,,,,,,,,,,,,,2021-06-20
23307,,,,,,,,161.0,,,,,,,,,2021-06-11
23310,,,,,,,,,,,,,,,152.0,,2022-07-18
23334,708.0,,,,,,,,,,,,,,,,2021-02-02
23383,,,,,,,,,,288.0,,,,,,,2020-11-16
23392,,,,,,,,,,,,,,,82.0,,2022-07-19
23422,,,425.0,,,,,,,,,,,,,,2021-05-25
23432,,,,,,,,,,,512.0,,,,,,2021-04-17
23443,,,,,410.0,,,,,,,,,,,,2021-05-25
23462,,182.0,,,,,,,,,,,,,,,2021-06-21
23484,,,,,,,,,,,,,,,92.0,,2022-07-20
23525,,,,,,,,218.0,,,,,,,,,2021-06-12
23549,,,,,,,,,,,,,,,65.0,,2022-07-21
23591,,,,,,,338.0,,,,,,,,,,2021-05-15
23604,,142.0,,,,,,,,,,,,,,,2021-06-22
23619,,,,484.0,,,,,,,,,,,,,2021-07-15
23623,,,,,,,,,,,,692.0,,,,,2020-12-18
23631,,,,,,,,,,,,,,,82.0,,2022-07-22
23646,,,,,,,,121.0,,,,,,,,,2021-06-13
23651,,,,,,,,,,,,,,678.0,,,2021-01-28
23696,,,,,,,,,,,,,,,65.0,,2022-07-23
23751,,,,,,,,,,,,,,,55.0,,2022-07-24
23778,,,,,,,187.0,,,,,,,,,,2021-05-16
23782,,,,,,,,,,,,,560.0,,,,2021-08-14
23782,,,,,,,,136.0,,,,,,,,,2021-06-14
23783,,,,,,540.0,,,,,,,,,,,2021-07-30
23793,,189.0,,,,,,,,,,,,,,,2021-06-23
23813,,,,,370.0,,,,,,,,,,,,2021-05-26
23828,,,,,,,,,,,,,,,77.0,,2022-07-25
23850,,,,,,,,68.0,,,,,,,,,2021-06-15
23882,,,,,,,,,,499.0,,,,,,,2020-11-17
23887,,,,,,,,,,,,,,,59.0,,2022-07-26
23916,,,,,,,,66.0,,,,,,,,,2021-06-16
23937,,,,,,,159.0,,,,,,,,,,2021-05-17
23940,,,,,,,,,,,508.0,,,,,,2021-04-18
23946,,,,,,,,30.0,,,,,,,,,2021-06-17
23969,,,547.0,,,,,,,,,,,,,,2021-05-26
23987,,,,,,,,,,,,,,,100.0,,2022-07-27
24024,,,,,,,,,,,,401.0,,,,,2020-12-19
24064,,271.0,,,,,,,,,,,,,,,2021-06-24
24079,,,,,,,,,,,,,,,92.0,,2022-07-28
24157,,,,,,,220.0,,,,,,,,,,2021-05-18
24166,,,,,353.0,,,,,,,,,,,,2021-05-27
24174,,,,,,,,,,,,,,,95.0,,2022-07-29
24194,,,,575.0,,,,,,,,,,,,,2021-07-16
24244,,,,,,,,,,,,,,,70.0,,2022-07-30
24250,,186.0,,,,,,,,,,,,,,,2021-06-25
24269,,,,,,,,,,387.0,,,,,,,2020-11-18
24298,964.0,,,,,,,,,,,,,,,,2021-02-03
24303,,,,,,,,357.0,,,,,,,,,2021-06-18
24309,,,,,,,,,,,,,,,65.0,,2022-07-31
24316,,,,,,,,,,,,,534.0,,,,2021-08-15
24338,,,,,,,,,,,,,,687.0,,,2021-01-29
24340,,,,,,,183.0,,,,,,,,,,2021-05-19
24368,,,,,,,,,,,,,,,59.0,,2022-08-01
24436,,186.0,,,,,,,,,,,,,,,2021-06-26
24436,,,,,,653.0,,,,,,,,,,,2021-07-31
24465,,,,,,,,,,,,441.0,,,,,2020-12-20
24474,,,,,,,,,,,,,,,106.0,,2022-08-02
24529,,,,,,,,,,,589.0,,,,,,2021-04-19
24548,,,,,,,,245.0,,,,,,,,,2021-06-19
24555,,,,,,,,,,,,,,,81.0,,2022-08-03
24565,,129.0,,,,,,,,,,,,,,,2021-06-27
24645,,,,,,,,,,,,,,,90.0,,2022-08-04
24686,,,,,520.0,,,,,,,,,,,,2021-05-28
24702,,,,,,,362.0,,,,,,,,,,2021-05-20
24723,,,754.0,,,,,,,,,,,,,,2021-05-27
24741,,,,,,,,,,,,,,,96.0,,2022-08-05
24753,,,,,,,,205.0,,,,,,,,,2021-06-20
24759,,194.0,,,,,,,,,,,,,,,2021-06-28
24763,,,,569.0,,,,,,,,,,,,,2021-07-17
24803,,,,,,,,,,,,,,,62.0,,2022-08-06
24818,,,,,,,,,,,,,,480.0,,,2021-01-30
24833,,,,,,,,,,,,,,,30.0,,2022-08-07
24901,,,,,,,,,,,,,,,68.0,,2022-08-08
24929,,,,,,,,,,660.0,,,,,,,2020-11-19
24962,664.0,,,,,,,,,,,,,,,,2021-02-04
24984,,,,,,,,,,,,,,,83.0,,2022-08-09
25004,,,,,,,302.0,,,,,,,,,,2021-05-21
25004,,,,,,,,,,,,,688.0,,,,2021-08-16
25043,,284.0,,,,,,,,,,,,,,,2021-06-29
25052,,,,289.0,,,,,,,,,,,,,2021-07-18
25067,,,,,,,,,,,,,,,83.0,,2022-08-10
25112,,,,,,676.0,,,,,,,,,,,2021-08-01
25129,,,,,,,,,,,600.0,,,,,,2021-04-20
25206,,,,,,,,453.0,,,,,,,,,2021-06-21
25208,,,,,,,,,,,,,,,141.0,,2022-08-11
25269,,226.0,,,,,,,,,,,,,,,2021-06-30
25274,,,,,,,,68.0,,,,,,,,,2021-06-22
25277,,,,,,,,,,,,,,,69.0,,2022-08-12
25349,,,,,,,,75.0,,,,,,,,,2021-06-23
25363,,,,,,,359.0,,,,,,,,,,2021-05-22
25381,,,,,,,,,,,,,,,104.0,,2022-08-13
25441,,,,,,,,,,512.0,,,,,,,2020-11-20
25444,,,,,,,,,,,,,,,63.0,,2022-08-14
25469,,,,,,,,120.0,,,,,,,,,2021-06-24
25517,,,,,,,,,,,,,,,73.0,,2022-08-15
25519,,250.0,,,,,,,,,,,,,,,2021-07-01
25526,,,,474.0,,,,,,,,,,,,,2021-07-19
25541,,,,,,,,72.0,,,,,,,,,2021-06-25
25558,,,,,,,,,,,429.0,,,,,,2021-04-21
25560,598.0,,,,,,,,,,,,,,,,2021-02-05
25571,,,,,,,,,,,,,,,54.0,,2022-08-16
25574,,,851.0,,,,,,,,,,,,,,2021-05-28
25584,,,,,898.0,,,,,,,,,,,,2021-05-29
25587,,,,,,475.0,,,,,,,,,,,2021-08-02
25601,,,,,,,,,,,,,,783.0,,,2021-01-31
25666,,,,,,,,,,,,,,,95.0,,2022-08-17
25669,,,,,,,,,,,,1204.0,,,,,2020-12-21
25678,,,,,,,,137.0,,,,,,,,,2021-06-26
25735,,,,,,,372.0,,,,,,,,,,2021-05-23
25740,,,,,,,,,,,,,,,74.0,,2022-08-18
25776,,257.0,,,,,,,,,,,,,,,2021-07-02
25787,,,,,,,,,,346.0,,,,,,,2020-11-21
25835,,,,309.0,,,,,,,,,,,,,2021-07-20
25870,,,,,,,,,,,,,,,130.0,,2022-08-19
25907,,,,,,,,229.0,,,,,,,,,2021-06-27
25921,,145.0,,,,,,,,,,,,,,,2021-07-03
25964,,,,,,,,,,,,,,,94.0,,2022-08-20
25989,,,,,,,,,,,,,492.5,,,,2021-08-18
26014,,,,,,,,,,,,,,,50.0,,2022-08-21
26032,,,,,,,,,,,474.0,,,,,,2021-04-22
26052,,,,,468.0,,,,,,,,,,,,2021-05-30
26069,,,,,,,,,,,,,,,55.0,,2022-08-22
26098,,,,,,,,,,311.0,,,,,,,2020-11-22
26119,,,,,,,384.0,,,,,,,,,,2021-05-24
26126,,,,,,,,,,,,,,,57.0,,2022-08-23
26145,585.0,,,,,,,,,,,,,,,,2021-02-06
26208,,,,,,,,,,,,,,,82.0,,2022-08-24
26215,,,,,,628.0,,,,,,,,,,,2021-08-03
26253,,332.0,,,,,,,,,,,,,,,2021-07-04
26266,,,,,,,,,,,,,,,58.0,,2022-08-25
26288,,,,453.0,,,,,,,,,,,,,2021-07-21
26303,,,,,,,,,,,,,,702.0,,,2021-02-01
26305,,,,,253.0,,,,,,,,,,,,2021-05-31
26307,,,,,,,,400.0,,,,,,,,,2021-06-28
26322,,,,,,,,,,,,,,,56.0,,2022-08-26
26383,,,,,,,,,,,,,,,61.0,,2022-08-27
26387,,,,,,,,,,289.0,,,,,,,2020-11-23
26403,,,,,,,,,,,,,,,20.0,,2022-08-28
26442,,,,,,,,,,,,,,,39.0,,2022-08-29
26472,,,,,,,,,,,,,,,30.0,,2022-08-30
26481,,,907.0,,,,,,,,,,,,,,2021-05-29
26491,,,,,,,,184.0,,,,,,,,,2021-06-29
26499,,,,,,,380.0,,,,,,,,,,2021-05-25
26515,,,,,,,,,,,,,,,43.0,,2022-08-31
26526,,273.0,,,,,,,,,,,,,,,2021-07-05
26540,,,,,,,,,,,,,,,25.0,,2022-09-01
26576,,,,,,,,,,,,,,,36.0,,2022-09-02
26610,,,,,,,,,,,,,621.0,,,,2021-08-19
26619,,,,,,,,,,232.0,,,,,,,2020-11-24
26621,,,,,,,,,,,,,,,45.0,,2022-09-03
26628,,,,,,,,137.0,,,,,,,,,2021-06-30
26639,,,,,,,,,,,,,,,18.0,,2022-09-04
26641,,,,353.0,,,,,,,,,,,,,2021-07-22
26644,499.0,,,,,,,,,,,,,,,,2021-02-07
26669,,,,,,,,,,,,,,,30.0,,2022-09-05
26683,,,,,,,,,,,,1014.0,,,,,2020-12-22
26702,,,,,397.0,,,,,,,,,,,,2021-06-01
26718,,,,,,,,,,,,,,,49.0,,2022-09-06
26749,,,,,,,,,,,717.0,,,,,,2021-04-23
26760,,,,,,,,,,,,,,,42.0,,2022-09-07
26773,,,,,,558.0,,,,,,,,,,,2021-08-04
26777,,,,,,,,149.0,,,,,,,,,2021-07-01
26802,,,,,,,,,,,,,,,42.0,,2022-09-08
